"faze_rozpoctu";"rok";"kap_kod";"kap_zkr";"platy_a_oppp";"oppp";"platy";"pocet_zamestnancu";"prumerny_plat";"poradi_prumerneho_platu";"platy_schv_schv";"platy_skut_rozp";"platy_skut_skut";"kategorie";"kap_nazev_cc";"kap_nazev";"kategorie_2014";"ceny_index";"ceny_inflace";"ceny_deflator_2003";"ceny_deflator_2024";"prumerna_mzda_cr";"prumerna_mzda_pha";"prumerny_plat_skut_skut";"mzda_prumer_skut_ke_skut";"plat_base";"prumerny_plat_real_od2024";"prumerny_plat_c2024";"prumerny_plat_c2024_mezirocne";"prumerny_plat_2003";"prumerny_plat_nomi_od2024";"prumerny_plat_vucinh";"prumerny_plat_vucinh_mezirocne";"kategorie_2014_cz";"date"
"UPRAV";"2013";"334";"MK";"134677527,00";"13587730,00";"121089797,00";"296";"34090,59600225226";NA;NA;NA;NA;NA;"ministerstvo_kultury";"Ministerstvo kultury";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"0,07116455393869697277";"0,074783353107408911953";"64824000,00";"0,45275383708344624223";"52053,87833806875";"0,05976994554551429140";"42766,24225427188";"0,2171721337726169321";"1,300621723789716";"0,06748445429190708111";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"317";"MMR";"302591000,00";"21274000,00";"281317000,00";"609";"38494,38970990695";NA;NA;NA;NA;NA;"ministerstvo_pro_mistni_rozvoj";"Ministerstvo pro místní rozvoj";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"-0,02991796353705089562";"-0,025139234293391043984";"137888000,00";"0,58668169313616169713";"58778,15332196946";"-0,03875684564672898791";"51041,23213699084";"0,1515817871365900127";"1,468634913200830";"-0,03175955462820378994";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"307";"MO";"654426628,00";"26622000,00";"627804628,00";"1432";"36534,25442271881";NA;NA;NA;NA;NA;"ministerstvo_obrany";"Ministerstvo obrany                                      ";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"-0,12418947946994184084";"-0,004315972470017581664";"840930000,00";"-0,41938938343440163026";"55785,16828413950";"-0,01822445929664817665";"57066,28255494163";"-0,0224495834220270474";"1,393851986674252";"-0,01107770444897049344";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"322";"MPO";"679215150,00";"13989150,00";"665226000,00";"1751";"31659,33752141634";NA;NA;NA;NA;NA;"ministerstvo_prumyslu_a_obchodu";"Ministerstvo průmyslu a obchodu";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"-0,00097765803594357511";"-0,016952886805214562038";"477276000,00";"0,08397664403785100318";"48341,52220438691";"-0,03068485141023602480";"45585,75792758759";"0,0604523079593591722";"1,207864542421744";"-0,02362880096906461169";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"313";"MPSV";"5432101528,00";"46376200,00";"5385725328,00";"19780";"22690,11344792720";NA;NA;NA;NA;NA;"ministerstvo_prace_a_socialnich_veci";"Ministerstvo práce a sociálních věcí";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"0,00956593349121805277";"0,018242688227998016259";"2844121000,00";"0,47270729319583026928";"34646,16473168578";"0,00401908453048283043";"32524,93509213079";"0,0652185664182374225";"0,865671414594148";"0,01132775943838360000";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"314";"MV";"3730164686,00";"131663614,00";"3598501072,00";"10560";"28397,26224747475";NA;NA;NA;NA;NA;"ministerstvo_vnitra";"Ministerstvo vnitra                                ";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"-0,03839316119636308061";"-0,026099891950293829801";"1230636000,00";"1,27411449804969856281";"43360,56882275172";"-0,03970408409231918068";"41999,92669442649";"0,0323962976941526079";"1,083410104439920";"-0,03271368841867905441";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"306";"MZV";"642015222,00";"7960451,00";"634054771,00";"1761";"30004,48471512398";NA;NA;NA;NA;NA;"ministerstvo_zahranicnich_veci";"Ministerstvo zahraničních věcí";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"0,00680850377996941765";"0,002234700242070619680";"516003000,00";"-0,04435882377533777177";"45814,68146976137";"-0,01176529146221461097";"37824,65565210939";"0,2112385606663518822";"1,144728728973484";"-0,00457151762993313060";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"329";"MZe";"1820153300,00";"66342550,00";"1753810750,00";"5549";"26338,24037364090";NA;NA;NA;NA;NA;"ministerstvo_zemedelstvi";"Ministerstvo zemědělství";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"0,12648774732093079343";"0,040209626468273640398";"1477293000,00";"-0,07671369502974154098";"40216,59110793299";"0,02567917153814991416";"37866,81188832784";"0,0620537907055612042";"1,004854464676697";"0,03314551928001852055";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"336";"MSp";"156162000,00";"7594000,00";"148568000,00";"465";"26625,08960573477";NA;NA;NA;NA;NA;"ministerstvo_spravedlnosti";"Ministerstvo spravedlnosti";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"0,15523622904419770441";"-0,130467354482861952469";"90468000,00";"0,27717554322334786443";"40654,58917132256";"-0,14261366095269867316";"48689,84056101847";"-0,1650293222797901138";"1,015798313903886";"-0,13637238713716925975";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"335";"MZd";"949686055,00";"27226742,00";"922459313,00";"2933";"26209,20880213661";NA;NA;NA;NA;NA;"ministerstvo_zdravotnictvi";"Ministerstvo zdravotnictví";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"-0,00153990119950383271";"-0,001880324008505018796";"918370000,00";"-0,21882229957993334923";"40019,56921590123";"-0,01582283386212468557";"40489,61811738291";"-0,0116091216301169448";"0,999931662360711";"-0,00865859657828438323";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"333";"MŠMT";"827587000,00";"243170000,00";"584417000,00";"1453";"33517,83665978436";NA;NA;NA;NA;NA;"ministerstvo_skolstvi_mladeze_a_telovychovy";"Ministerstvo školství, mládeže a tělovýchovy";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"-0,01257060404793725571";"-0,028880518365108187595";"292055000,00";"0,55624690500876727839";"51179,31618233975";"-0,04244586856050103219";"42740,51874255726";"0,1974425600824512295";"1,278769854632954";"-0,03547543148292175985";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"315";"MŽP";"434124048,00";"10513000,00";"423611048,00";"1175";"30043,33673758866";NA;NA;NA;NA;NA;"ministerstvo_zivotniho_prostredi";"Ministerstvo životního prostředí";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"-0,07432105973926078635";"-0,010508298751073508193";"335793000,00";"-0,01889396839323087898";"45874,00570247441";"-0,02433028636095990738";"41652,76054347941";"0,1013437069696409426";"1,146211008263273";"-0,01722797838261391767";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"308";"NBÚ";"131788000,00";"1812000,00";"129976000,00";"296";"36592,34234234234";NA;NA;NA;NA;NA;"narodni_bezpecnostni_urad";"Národní bezpečnostní úřad";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"0,06834564897543173034";"0,025034338881833262391";"88936000,00";"0,13659536526446011684";"55873,86434274742";"0,01071586413985192721";"58204,22764650309";"-0,0400376982563683745";"1,396068152391833";"0,01807328770786176264";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"372";"RRTV";"24461656,00";"10418000,00";"14043656,00";"44";"26597,83333333333";NA;NA;NA;NA;NA;"rada_pro_rozhlasove_a_televizni_vysilani";"Rada pro rozhlasové a televizní vysílání";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"0,04088763711829232483";"0,040887637118292241567";"9511000,00";"0,14835008570935054317";"40612,97081160131";"0,02634771120949119805";"44514,41716284231";"-0,0876445565257826104";"1,014758434753857";"0,03381892553128462708";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"374";"SSHR";"119651000,00";"1230000,00";"118421000,00";"377";"26176,17152961981";NA;NA;NA;NA;NA;"sprava_statnich_hmotnych_rezerv";"Správa státních hmotných rezerv";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"0,00000000000000000000";"0,013262599469495928162";"98751000,00";"-0,06737398015252681061";"39969,12368646262";"-0,00089143848529549263";"33244,68173256962";"0,2022712086097399886";"0,998671226951273";"0,00638149067145055149";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"375";"SÚJB";"100875000,00";"240000,00";"100635000,00";"203";"41311,57635467980";NA;NA;NA;NA;NA;"statni_urad_pro_jadernou_bezpecnost";"Státní úřad pro jadernou bezpečnost";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"0,04561275910436905778";"-0,000744456816514360575";"67540000,00";"0,15879950388283781137";"63079,79389325633";"-0,01470283334413902132";"56093,40155238563";"0,1245492722409801828";"1,576115995371401";"-0,00753044310802020167";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"353";"ÚOHS";"96309000,00";"1815000,00";"94494000,00";"238";"33086,13445378151";NA;NA;NA;NA;NA;"ministerstvo_pro_hospodarskou_soutez";"Ministerstvo pro hospodářskou soutěž";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"0,08368407169971443793";"-0,002828522259506582870";"32801000,00";"1,24046134387463813376";"50520,13808794494";"-0,01675778694445995143";"41602,01062258837";"0,2143677031925554644";"1,262299586195930";"-0,00960035557520633187";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"344";"ÚPV";"75615000,00";"783000,00";"74832000,00";"230";"27113,04347826087";NA;NA;NA;NA;NA;"urad_prumysloveho_vlastnictvi";"Úřad průmyslového vlastnictví";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"0,00317715664588779419";"0,003177156645887802000";"66613000,00";"-0,12632750099978676261";"41399,65949844107";"-0,01083600002048845656";"40972,67351727996";"0,0104212379741593121";"1,034414691475368";"-0,00363546148707050154";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"358";"ÚS";"80997000,00";"28955000,00";"52042000,00";"125";"34694,66666666666";NA;NA;NA;NA;NA;"ustavni_soud";"Ústavní soud";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"0,04634376822084163017";"0,037973018075075026800";"24678000,00";"0,64007732556967844584";"52976,25062135023";"0,02347380582587499376";"45366,66974068221";"0,1677350558056104612";"1,323668180026198";"0,03092409978819676830";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"355";"ÚSTR";"31741000,00";"275000,00";"31466000,00";"127";"20646,98162729659";NA;NA;NA;NA;NA;"ustav_pro_studium_totalitnich_rezimu";"Ústav pro studium totalitních režimů";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"-0,06590274891646381861";"-0,065902748916463860240";"1205000,00";"19,30835738023748149317";"31526,44998065249";"-0,07895094387818935022";"44632,31331701713";"-0,2936406912918789747";"0,787722010884613";"-0,07224624251429956345";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"304";"ÚV";"264426961,00";"45146938,00";"219280023,00";"534";"34219,72893258426";NA;NA;NA;NA;NA;"urad_vlady";"Úřad vlády";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"0,02702460306308837948";"0,044334006485499788397";"172064000,00";"-0,00887288126696517132";"52251,05499771110";"0,02974593901610500524";"49826,28567031551";"0,0486644608317687230";"1,305548393139684";"0,03724189045961678879";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"348";"ČBÚ";"77210000,00";"85000,00";"77125000,00";"205";"31351,62601626016";NA;NA;NA;NA;NA;"cesky_bansky_urad";"Český báňský úřad";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"0,00000000000000000000";"0,000000000000000000000";"71850000,00";"-0,16518794745716272598";"47871,66895654210";"-0,01396877567789656105";"47981,92137709262";"-0,0022977908634387078";"1,196124757401861";"-0,00679104192896118342";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"345";"ČSÚ";"547934262,00";"40625500,00";"507308762,00";"1499";"28202,62185901712";NA;NA;NA;NA;NA;"cesky_statisticky_urad";"Český statistický úřad                               ";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"0,03782537503656772937";"0,038517720183356640717";"448967000,00";"-0,12122387631857775570";"43063,36700499006";"0,02401089911259512988";"37382,54050796907";"0,1519646984883217256";"1,075984199725959";"0,03146510280162240214";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"328";"ČTÚ";"185171574,00";"7026920,00";"178144654,00";"535";"27748,38847352025";NA;NA;NA;NA;NA;"cesky_telekomunikacni_urad";"Český telekomunikační úřad";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"0,19468764837641000520";"-0,008520904898829950724";"123903000,00";"0,11817886198361093886";"42369,78542653419";"-0,02237065396762205616";"41712,14266904208";"0,0157662185495975535";"1,058654323509986";"-0,01525408100535052824";"Státní úředníci";"2013-01-01"
"UPRAV";"2013";"346";"ČÚZK";"1423867000,00";"2526500,00";"1421340500,00";"5386";"21991,28140859017";NA;NA;NA;NA;NA;"cesky_urad_zememericky_a_katastralni";"Český úřad zeměměřický a katastrální";"Statni urednici";"101,416666666667";"1,01416666666667";"1,28581857122282";"1,52692778778727";"26211";"35155";"-0,00161031670381341259";"-0,001610316703813285955";"1145520000,00";"-0,03502566893510132562";"33579,09867182602";"-0,01555659822890376187";"31675,10428967535";"0,0601101219663950290";"0,839009629872579";"-0,00839042290451996742";"Státní úředníci";"2013-01-01"
"SCHV";"2014";"301";"KPR";"133830280,00";"7016740,00";"126813540,00";"420";"25161,00000000000";"32";"101,9985406194260";NA;NA;"ROPO";"kancelar_prezidenta";"Kancelář prezidenta";NA;"100,358333333333";"1,00358333333333";"1,29042608776970";"1,52147583272003";"26802";"35343";"1,56494690641370515216";"-0,303810077197642525171";"92758000,00";"0,05945158655463485264";"38281,85342706863";"-0,30629585040037454746";"32153,35711341336";"0,1906020665910078404";"0,938773225878666";"-0,31916147800266436718";NA;"2014-01-01"
"SCHV";"2014";"302";"KSněm";"338684160,00";"178888920,00";"159795240,00";"362";"36785,00000000000";"8";"101,9992236024845";NA;NA;"ROPO";"parlament";"Parlament";NA;"100,358333333333";"1,00358333333333";"1,29042608776970";"1,52147583272003";"26802";"35343";"0,02000000000000000042";"0,019992236024844789455";"124979000,00";"-0,00918252272865503587";"55967,48850660623";"0,01635031406610787386";"61039,24948069581";"-0,0830901594832611223";"1,372472203566898";"-0,00249919787899399726";NA;"2014-01-01"
"SCHV";"2014";"303";"KSen";"170562980,00";"82130000,00";"88432980,00";"216";"34118,00000000000";"14";"102,0000597925200";NA;NA;"ROPO";"kancelar_senatu";"Kancelář Senátu";NA;"100,358333333333";"1,00358333333333";"1,29042608776970";"1,52147583272003";"26802";"35343";"0,02000000000000000042";"0,020000597925199592453";"79699000,00";"-0,14013899604763763174";"51909,71246074192";"0,01635864610997228574";"58474,28981024012";"-0,1122643365280957678";"1,272964704126558";"-0,00249102036350246081";NA;"2014-01-01"
"SCHV";"2014";"304";"ÚV";"263583620,00";"41780832,00";"221802788,00";"533";"34678,00000000000";"13";"105,4715776027252";NA;NA;"ROPO";"urad_vlady";"Úřad vlády";NA;"100,358333333333";"1,00358333333333";"1,29042608776970";"1,52147583272003";"26802";"35343";"0,05273973734046542156";"0,054715776027251417091";"168828000,00";"0,01809754635440381093";"52761,73892706514";"0,05094987231811165529";"49413,95489389645";"0,0677497690755006349";"1,293858667263637";"0,03145866746699077510";NA;"2014-01-01"
"SCHV";"2014";"306";"MZV";"710516443,00";"8691320,00";"701825123,00";"1945";"30070,00000000000";"19";"102,3798985393756";NA;NA;"ROPO";"ministerstvo_zahranicnich_veci";"Ministerstvo zahraničních věcí";NA;"100,358333333333";"1,00358333333333";"1,29042608776970";"1,52147583272003";"26802";"35343";"0,10504498905701374623";"0,006763090933440407682";"552682000,00";"-0,01594254547445841941";"45750,77828989125";"0,00316840415189623137";"37630,37067896686";"0,2157939840721052605";"1,121931199164242";"-0,01543663247308368902";NA;"2014-01-01"
"SCHV";"2014";"307";"MO";"10646402634,00";"1053859100,00";"9592543534,00";"30158";"26506,00000000000";"28";"110,3405211889102";NA;NA;"ROPO";"ministerstvo_obrany";"Ministerstvo obrany                                      ";NA;"100,358333333333";"1,00358333333333";"1,29042608776970";"1,52147583272003";"26802";"35343";"0,04400103284074412258";"0,098557692307692290612";"10847544000,00";"-0,31471815849140266641";"40328,23842207707";"0,09463524933092326563";"39057,14435979676";"0,0325444699840550314";"0,988956048056115";"0,07433384348469984637";NA;"2014-01-01"
"SCHV";"2014";"308";"NBÚ";"143749898,00";"1848240,00";"141901658,00";"310";"38146,00000000000";"5";"104,4895499493248";NA;NA;"ROPO";"narodni_bezpecnostni_urad";"Národní bezpečnostní úřad";NA;"100,358333333333";"1,00358333333333";"1,29042608776970";"1,52147583272003";"26802";"35343";"0,10175516320382620161";"0,044895499493247781331";"88936000,00";"0,23645052372682745512";"58038,21711493820";"0,04116465946350378324";"58204,22764650302";"-0,0028522074474224093";"1,423251996119693";"0,02185493385633607843";NA;"2014-01-01"
